1 -136.97332443319223,-49.880549011311054,47.48973082576921,-36.4177097623508,-84.21060699897129,-67.8037107020937,-228.0409355560092,-35.46060631778571,62.45935258431909,141.3073636663904,12.427973796471123,113.0043312782268,-208.6046085363274,6.70291189343847,69.75230547911887,73.33160833223162,137.62808680867917,25.60461618975927,-135.40122760946562,-0.03813828395539813,10.989556569524177,-126.14175298122305,-27.53222878121863,129.85089068840054,5.59303593556174,181.24372707668712,-43.43715666540201,-107.88719018343741,94.44299738951162,26.30570950183348,-90.73437299739727,55.27466973708959,-77.03942518272159,115.56586949918233,-0.097556348816191,204.33777390988027,89.37549144135254,-64.91813196553467,202.48139948049484,13.753163846675172,125.1672344995814,108.57222665239641,-112.88836609564846,-69.55678536695657,29.137108839644053,7.2596145022247285,55.87783901147901,-20.744044015049457,67.15553472132565,64.79018080539183
2 -17.09679110341179,-9.51697159609012,1.2159808018078477,-3.1586104869958156,4.099252521734516,-9.249588722528959,-19.802412639474415,-13.527599711467202,2.6643291531765865,3.5313749921471875,-15.515701963041229,10.685349978829167,-20.632545374179735,2.7014997000790517,7.115702836744864,6.041842305609796,7.8922071484626395,6.832972521807982,-10.798639537252216,2.9437398991859514,18.48698758651177,-6.998587071807035,12.343498961379131,-4.696341434516354,-0.3689908866518323,9.492545304683619,3.300379811316715,-8.935454041076927,-5.025815701324561,-1.8585230338900174,-4.964937061425796,-18.301630163063596,1.0113502197834077,7.113049033718494,-0.06512876393926005,14.32726816204645,7.972697731242702,10.785318691543305,23.97381191228876,-22.861630431261663,18.17327415045134,-0.30091924849294904,-10.752359967289474,-5.582670134274909,-7.69686904215185,12.008146822512877,0.9771859718468139,-0.8917894852368854,23.637145158468936,2.407318230598246
3 -5.899711112474463,7.833678203412337,2.416060486194954,0.8743558351293985,1.3211874116673672,6.156790932311642,-0.8813255075349095,-4.565337805346372,3.4169490734537624,6.969086276692596,4.196198827220656,3.883016037130765,2.2352903775423156,0.976910905165865,0.67550909967982,-0.9004083523823806,4.938119171277757,-0.0973106202928479,1.2025954081541599,4.828692311418495,7.8808130404429315,0.14498311993569366,3.5022280830469876,-7.725366027403072,6.473477961438605,0.43257837960882445,2.878383595433585,3.7880855535860953,2.0231881305432444,4.520438670615327,-4.751379230901844,3.7200133765091135,2.0153998127127277,2.120162822163101,-1.15668643839851,4.629353201451622,2.9533252107553,2.9107153006512876,2.706651109858571,0.8970052018990388,4.3737877539803325,-1.2022077438632441,-0.8355542661263305,-0.6070158267123649,0.9299782857758765,4.374689403206868,1.0490633555604136,0.19809892768287932,9.07975034487326,-7.411163499104672
4 3.637350244105626,-27.710181834726267,38.94240932239684,-61.68139203423957,-1.2094585267051052,-88.92537224157749,-89.46507820563583,-2.3701671872964343,14.026924232788579,54.929946228749166,8.490225265107725,65.92990654896457,-70.06584966085657,37.90212083828437,-46.110406830971804,7.7412242873094925,-14.092021713826872,17.637141968308363,-44.603659077687944,23.550351052374037,-26.611136526580474,-60.549325881049434,-26.44463569797724,82.65257474981176,28.33710688252626,25.75819946040704,20.399573289914585,-28.725209079472037,28.962288903085042,-29.476791189421718,-6.469797669242161,32.65494520372433,-10.560147713096445,78.67437168707205,5.100131713725677,52.248775479779425,83.7480677535608,-48.19482022306019,15.16971079299366,5.351735852438712,23.652138063793657,51.44867515874957,-42.92855645427424,31.920147974317572,18.999817459620033,14.543231238443342,33.199507446261364,-27.993756259772947,-29.519170826796987,38.9357799792345
5 -56.97491195633503,-23.443148803904354,-19.907207712900117,-5.0738472596183275,8.471793882589848,9.732530080850902,-32.26285249579732,-8.036279594183226,14.25805996156627,13.197423356275978,-19.438051899079625,23.029449956864344,-48.81913372889493,22.64990490297382,4.275334100283598,10.678523285702912,31.845667686462257,5.963170141427788,-24.527283880338338,-15.39411184127328,7.302436281715955,3.0492693280801766,5.805210154649087,21.30127165636817,23.870045069929876,16.980292494878963,19.496517384923003,-23.103620365839692,-10.087023906032012,-29.190235763498773,-13.75438144154176,-12.267052447562012,8.594488203768874,-3.805430521747434,-6.747562925056555,43.73595031903615,25.77804968575522,-16.571586111094472,18.912905057973376,-8.15361334670479,40.625018642438704,18.030909586133387,-3.0347877654326827,33.463690162634826,-2.906001861879606,-3.7090339658169684,-10.303701889343781,-5.064545912623183,6.235659532853895,-5.5470054153633095
6 -59.248231102756904,-40.695652954410356,22.683172137244906,27.81671754343464,-46.6514240098802,2.1058764825826404,-34.29980573040906,11.942393484385047,-22.781501110953975,10.056568184835653,-63.95631808529903,-47.621753446663384,-25.19477115253743,-23.709983536627934,52.785310780129,72.12287422013829,40.48276999148934,33.8388162964814,-20.814716107648955,26.042306860487074,15.453122064486221,-24.804048045532543,-29.25720234123057,70.40632724111586,-3.94232914402673,65.03063765357409,17.260304327699902,-57.50685666795647,-6.200844067218322,54.6698018147417,-40.10424135306497,36.213981886814715,-24.871382585530384,47.270239284993664,-45.26148566624458,106.32406600316776,48.98063060776956,-13.56279771691968,108.84414326067478,4.274539154179626,117.8991788508081,7.260590339224772,-78.31034932539659,46.53628579307749,8.793764064486975,65.69909107385725,25.672276953880772,50.79051145004406,53.560138594726176,59.26791961318971
7 -32.083064909430995,5.515383481359537,25.60198271508699,18.370347299188033,25.70544443295907,-32.01589033197348,-94.23038451405756,-5.6259198287842365,-35.53418535949659,65.80212364284256,-13.287962417174832,-17.773609025711817,-87.76401621788374,52.81328435659458,-19.13947719232211,10.881074748587851,16.797784188855967,26.62868428121535,-96.113972140479,-15.32624692428725,22.18154426225078,-41.66310177474663,1.0496007408775316,69.88998803279519,46.001190565543126,63.0820204175066,-43.687718705660195,-58.44104872212262,-7.793846052772087,6.5355059918191865,-15.051532135988852,29.129468855187152,9.97938798948222,71.22972856776109,-5.169056480253018,62.200861811148854,11.880034066620444,-14.8282291231247,33.607461652543904,9.491460757997656,69.73959012639575,5.510966302372914,-33.46694768608837,21.437954612978864,23.0740339062732,-10.09558732813429,-2.0202325113942616,-19.598611282038426,0.9036318223029955,39.58224211343982
8 -60.453684673246826,1.5088281476451935,14.22126268266979,13.86107360143153,13.617765531395605,-11.577951946155338,-26.875932748185168,-7.528430601520954,9.696577125484211,38.79404087537193,17.64162822713284,5.8012180278222,-18.640418983132957,35.75860988057252,9.382594437789574,29.876023984155434,34.67526593966724,0.41517570741437065,-15.15058297178181,4.8861074528770345,-1.665937782270777,-8.829468579087013,22.694259642406053,48.86542745488472,30.420447832035425,26.573215702558524,-25.417457306557644,-16.389569797347562,18.942068245145588,-3.3162082332810954,-36.95871699962527,-0.33223781206994696,-7.423144056003489,27.598700520862156,-7.373276619117816,16.92858584594967,37.64966167919929,-20.060282029376765,51.66932563303802,-22.833312917583395,25.586858093296623,19.99239803557796,-4.39581637983134,-3.3861702895449226,-30.290785425514102,36.3269060569851,-3.0735418682889035,-16.854308654770545,-12.634437205767737,-32.94635198325897
9 -12.85289226835488,-12.093205367200255,-4.724615486043683,10.258254843580078,3.50717667212587,-14.005127837095953,-47.379913279563105,-8.700788163246997,8.611191770800898,21.749481699105605,2.010581688682776,14.148284432738151,-28.313113383485838,20.654879100496345,9.89128886194951,6.720167141724319,6.2069571061377955,15.172236686012104,-16.050129701384545,-1.2713926127074104,2.4215970257852857,-22.603825730507772,-8.33800740968832,9.270966050398505,2.9678787027588696,16.610927840741315,-21.968179876936567,-11.182758036896226,3.5118219110116,-7.933563998895828,-16.512649052133867,-2.268100528087493,-4.137352364891632,21.874730143056063,1.1148182181857305,19.834473019549705,9.069503017355508,-9.349695444132466,23.501206771058808,3.839135236184307,16.72363225466625,5.987970247954507,-10.236057102946193,-9.21024631825568,0.37001491635685596,-3.5171466955154296,12.43234189450253,-11.627477505675417,2.0387266776028516,-1.6836895545694432
10 0.5207597605134011,-53.770740308856716,21.89740638038745,-11.253843565537029,19.436090753931005,-28.20676093593041,-10.409848925574217,-9.058332356185305,29.836161315619595,31.45326562158005,-21.830046487822482,38.77062696750679,2.925692416131865,21.573868250919197,9.694507265389362,-1.9679597996032492,-8.873113454585559,48.681879642169655,-17.196211898589475,13.436201582343045,9.750741543448969,-17.89353012202329,-2.3794671692046645,19.668329492857282,9.097627347825615,2.4468724667766204,-5.869883971395745,1.3459152730060964,13.210220624084142,-10.415438029819303,-3.7664790058651745,3.8332306094913506,-29.863717673842547,12.398407924255947,-7.965937985176358,22.384037978867582,17.0476052120371,1.259355246840451,30.88757544144246,29.317050796160487,-4.016337930704574,-5.617807656507726,-19.257474917274678,37.92524541818713,8.52673186108718,6.021461644487119,29.554608796565052,-2.6797161963746365,25.46158428654631,30.282337425786586
